Capra hircus, Q-fever, Republic of Korea
Capra hircus, Toxoplasmosis, Brazil
Capra hircus, Toxoplasmosis, Republic of Korea
Capra ibex, Brucellosis, France
Capra ibex, Cryptosporidiosis, Switzerland
Capra ibex, Leptospirosis, Switzerland
Capra nubiana, Coenurosis, Israel
Capra pyrenaica, Toxoplasmosis, Spain
Capra pyrenaica, Brucellosis, Spain
Capreolus capreolus, Anaplasmosis, Germany
Capreolus capreolus, Babesiosis, Germany
Capreolus capreolus, Bartonellosis - other systemic, Worldwide
Capreolus capreolus, Hepatitis E, Netherlands
Capreolus capreolus, Q-fever, Spain
Capreolus capreolus, Toxoplasmosis, Belgium
Capreolus capreolus, Toxoplasmosis, Italy
Capreolus capreolus, Toxoplasmosis, Spain
Capreolus capreolus, Anaplasmosis, Belgium
Capreolus capreolus, Anaplasmosis, France
Capreolus capreolus, Anaplasmosis, Israel
Capreolus capreolus, Anaplasmosis, Italy
Capreolus capreolus, Anaplasmosis, Poland
Capreolus capreolus, Anaplasmosis, Scotland
Capreolus capreolus, Anaplasmosis, Slovenia
Capreolus capreolus, Anaplasmosis, Spain
Capreolus capreolus, Anaplasmosis, Switzerland
Capreolus capreolus, Anaplasmosis, United Kingdom
Capreolus capreolus, Babesiosis, Poland
Capreolus capreolus, Babesiosis, Slovenia
Capreolus capreolus, Brucellosis, Belgium
Capreolus capreolus, Brucellosis, Spain
Capreolus capreolus, Cryptosporidiosis, Spain
Capreolus capreolus, Dicrocoeliasis, Turkey
Capreolus capreolus, Fascioliasis, Armenia
Capreolus capreolus, Fascioliasis, Azerbaijan
Capreolus capreolus, Fascioliasis, Belarus
Capreolus capreolus, Fascioliasis, Estonia
Capreolus capreolus, Fascioliasis, Georgia
Capreolus capreolus, Fascioliasis, Germany
Capreolus capreolus, Fascioliasis, Kazakhstan
Capreolus capreolus, Fascioliasis, Kyrgyzstan
Capreolus capreolus, Fascioliasis, Latvia
Capreolus capreolus, Fascioliasis, Lithuania
Capreolus capreolus, Fascioliasis, Moldova
Capreolus capreolus, Fascioliasis, Russian Federation
Capreolus capreolus, Fascioliasis, Spain
Capreolus capreolus, Fascioliasis, Tajikistan
Capreolus capreolus, Fascioliasis, Turkmenistan
Capreolus capreolus, Fascioliasis, Ukraine
Capreolus capreolus, Fascioliasis, Uzbekistan
Capreolus capreolus, Giardiasis, Poland
Capreolus capreolus, Giardiasis, Spain
Capreolus capreolus, Hantaviruses - Old World, Czech Republic
Capreolus capreolus, Hepatitis E, Worldwide
Capreolus capreolus, Hepatitis E, Poland
Capreolus capreolus, Hepatitis E, Republic of Korea
Capreolus capreolus, Leptospirosis, Austria
Capreolus capreolus, Leptospirosis, Belgium
Capreolus capreolus, Leptospirosis, Czech Republic
Capreolus capreolus, Q-fever, Belgium
Capreolus capreolus, Q-fever, France
Capreolus capreolus, Q-fever, Netherlands
Capreolus capreolus, Spotted fevers - Old World, Worldwide
Capreolus capreolus, Spotted fevers - Old World, Germany
Capreolus capreolus, Spotted fevers - Old World, Israel
Capreolus capreolus, Tick-borne encephalitis, Belgium
Capreolus capreolus, Tick-borne encephalitis, Germany
Capreolus capreolus, Tick-borne encephalitis, Netherlands
Capreolus capreolus, Toxoplasmosis, Finland
Capreolus capreolus, Toxoplasmosis, France
Capreolus capreolus, Toxoplasmosis, Norway
Capreolus capreolus, Toxoplasmosis, Poland
Capreolus capreolus, Toxoplasmosis, Sweden
Capreolus capreolus, Trichostrongyliasis, Turkey
Capreolus capreolus, Tularemia, Italy
Capricornis crispus, Dicrocoeliasis, Japan
Capricornis crispus, Onchocerciasis - zoonotic, Japan
Capricornis crispus, Orf, Japan
Capricornis crispus, Toxoplasmosis, Worldwide
Capricornis crispus, Toxoplasmosis, Japan
Caracal caracal, Anthrax, Nigeria
Caracal caracal, Toxoplasmosis, United States
Cardioderma cor, Leishmaniasis - cutaneous, Worldwide
Cardioderma cor, Leishmaniasis - cutaneous, Ethiopia
Carollia perspicillata, Coccidioidomycosis, Worldwide
Carollia perspicillata, Coccidioidomycosis, Brazil
Carollia perspicillata, Rabies, Brazil
Carollia perspicillata, Trypanosomiasis - American, Worldwide
Carollia perspicillata, Trypanosomiasis - American, Panama
Carollia sowelli, Venezuelan equine encephalitis, Mexico
Castor canadensis, Giardiasis, United States
Castor canadensis, Baylisascariasis, United States
Castor canadensis, Cryptosporidiosis, United States
Castor canadensis, Leptospirosis, Mexico
Castor canadensis, Microsporidiosis, United States
Castor canadensis, Onchocerciasis - zoonotic, Worldwide
Castor canadensis, Onchocerciasis - zoonotic, United States
Castor fiber, Echinococcosis - multilocular, Switzerland
Castor fiber, Yersiniosis, Worldwide
Castor fiber, Yersiniosis, Poland
Cavia aperea, Capillariasis - extraintestinal, Peru
Cavia aperea, Fascioliasis, Peru
Cavia aperea, Leptospirosis, Worldwide
Cavia aperea, Leptospirosis, Brazil
Cavia porcellus, Campylobacteriosis, Ecuador
Cavia porcellus, Cryptosporidiosis, Italy
Cavia porcellus, Giardiasis, Italy
Cebus apella, Tuberculosis, United States
Cebus apella, Dioctophyma renale infection, Brazil
Cebus apella, Group C viral fevers, Brazil
Cebus apella, Herpes B infection, Germany
Cebus apella, Leishmaniasis - cutaneous, Worldwide
Cebus apella, Leishmaniasis - cutaneous, Brazil
Cebus apella, Leptospirosis, Brazil
Cebus apella, Rabies, Brazil
Cebus apella, Vaccinia and cowpox, Brazil
Cebus apella, Yellow fever, Brazil
Cebus capucinus, Trypanosomiasis - American, Worldwide
Cebus capucinus, Trypanosomiasis - American, Panama
Cebus capucinus, Tuberculosis, South Africa
Cebus nigritus, Rabies, Brazil
Cephalophus dorsalis, Trypanosomiasis - African, Cameroon
Ceratotherium simum, Brucellosis, Kenya
Ceratotherium simum, Brucellosis, Namibia
Ceratotherium simum, Brucellosis, South Africa
Ceratotherium simum, Brucellosis, Zimbabwe
Ceratotherium simum, Rift Valley fever, Kenya
Ceratotherium simum, Rift Valley fever, Namibia
Ceratotherium simum, Rift Valley fever, South Africa
Ceratotherium simum, Rift Valley fever, Zimbabwe
Cercocebus atys, Monkeypox, Worldwide
Cercocebus atys, Monkeypox, Ivory Coast
Cercocebus atys, Tuberculosis, South Africa
Cercocebus atys, Tuberculosis, Thailand
Cercocebus atys, West Nile fever, United States
Cercocebus torquatus, Paragonimiasis, Worldwide
Cercocebus torquatus, Paragonimiasis, Nigeria
Cercocebus torquatus, Trypanosomiasis - African, Cameroon
Cercopithecus ascanius, Cryptosporidiosis, Uganda
Cercopithecus cephus, Bartonellosis - other systemic, Gabon
Cercopithecus cephus, Rickettsia felis infection, Gabon
Cercopithecus diana, Echinococcosis - multilocular, Worldwide
Cercopithecus diana, Echinococcosis - multilocular, Japan
Cercopithecus lhoesti, Oesophagostomiasis, Uganda
Cercopithecus mitis, Leishmaniasis - cutaneous, Kenya
Cercopithecus neglectus, Balantidiasis, Kenya
Cercopithecus neglectus, Cryptosporidiosis, China
Cercopithecus neglectus, Giardiasis, China
Cercopithecus neglectus, Herpes B infection, United States
Cercopithecus neglectus, Microsporidiosis, China
Cercopithecus nictitans, Trypanosomiasis - African, Cameroon
Cerdocyon thous, Leptospirosis, Brazil
Cerdocyon thous, Rabies, Brazil
Cerdocyon thous, Brucellosis, Brazil
Cerdocyon thous, Capillariasis - extraintestinal, Brazil
Cerdocyon thous, Dioctophyma renale infection, Brazil
Cerdocyon thous, Dipylidiasis, Brazil
Cerdocyon thous, Leishmaniasis - cutaneous, Worldwide
Cerdocyon thous, Leishmaniasis - cutaneous, Brazil
Cerdocyon thous, Leishmaniasis - visceral, Worldwide
Cerdocyon thous, Leishmaniasis - visceral, Brazil
Cerdocyon thous, Rabies, Argentina
Cerdocyon thous, Toxoplasmosis, Worldwide
Cerdocyon thous, Toxoplasmosis, Brazil
Cervus elaphus, Tularemia, Italy
Cervus elaphus, Anaplasmosis, Italy
Cervus elaphus, Brucellosis, United States
Cervus elaphus, Dicrocoeliasis, Canada
Cervus elaphus, Microsporidiosis, China
Cervus elaphus, Q-fever, Spain
Cervus elaphus, Toxoplasmosis, Italy
Cervus elaphus, Anaplasmosis, Austria
Cervus elaphus, Anaplasmosis, Norway
Cervus elaphus, Anaplasmosis, Poland
Cervus elaphus, Anaplasmosis, Slovenia
Cervus elaphus, Anthrax, Italy
Cervus elaphus, Babesiosis, Austria
Cervus elaphus, Babesiosis, Italy
Cervus elaphus, Babesiosis, Mexico
Cervus elaphus, Babesiosis, Poland
Cervus elaphus, Brucellosis, Spain
Cervus elaphus, Crimean-Congo hemorrhagic fever, Worldwide
Cervus elaphus, Crimean-Congo hemorrhagic fever, France
Cervus elaphus, Crimean-Congo hemorrhagic fever, Spain
Cervus elaphus, Fascioliasis, Armenia
Cervus elaphus, Fascioliasis, Azerbaijan
Cervus elaphus, Fascioliasis, Belarus
Cervus elaphus, Fascioliasis, Estonia
Cervus elaphus, Fascioliasis, Georgia
Cervus elaphus, Fascioliasis, Germany
Cervus elaphus, Fascioliasis, India
Cervus elaphus, Fascioliasis, Kazakhstan
Cervus elaphus, Fascioliasis, Kyrgyzstan
Cervus elaphus, Fascioliasis, Latvia
Cervus elaphus, Fascioliasis, Lithuania
Cervus elaphus, Fascioliasis, Moldova
Cervus elaphus, Fascioliasis, Russian Federation
Cervus elaphus, Fascioliasis, Scotland
Cervus elaphus, Fascioliasis, Tajikistan
Cervus elaphus, Fascioliasis, Turkmenistan
Cervus elaphus, Fascioliasis, Ukraine
Cervus elaphus, Fascioliasis, Uzbekistan
Cervus elaphus, Giardiasis, Croatia
Cervus elaphus, Giardiasis, Poland
Cervus elaphus, Hepatitis E, Italy
Cervus elaphus, Hepatitis E, Netherlands
Cervus elaphus, Hepatitis E, Poland
Cervus elaphus, Hepatitis E, Spain
Cervus elaphus, Leptospirosis, Austria
Cervus elaphus, Leptospirosis, Czech Republic
Cervus elaphus, Leptospirosis, Spain
Cervus elaphus, Listeriosis, Austria
Cervus elaphus, Listeriosis, Germany
Cervus elaphus, Listeriosis, Japan
Cervus elaphus, Lyme disease, Italy
Cervus elaphus, Onchocerciasis - zoonotic, Italy
Cervus elaphus, Onchocerciasis - zoonotic, Switzerland
Cervus elaphus, Ornithosis, Italy
Cervus elaphus, Q-fever, Italy
Cervus elaphus, Tick-borne encephalitis, Croatia
Cervus elaphus, Toxoplasmosis, Belgium
Cervus elaphus, Toxoplasmosis, Norway
Cervus elaphus, Toxoplasmosis, Poland
Cervus elaphus, Toxoplasmosis, Spain
Cervus elaphus, Trichostrongyliasis, Norway
Cervus elaphus, Tuberculosis, Austria
Cervus elaphus, Tuberculosis, Germany
Cervus elaphus, Tuberculosis, Italy
Cervus elaphus, Tuberculosis, Liechtenstein
Cervus elaphus, Tuberculosis, Spain
Cervus elaphus, Tuberculosis, Switzerland
Cervus elaphus, Tuberculosis, United Kingdom
Cervus elaphus, Yersiniosis, Canada
Cervus nippon, Anaplasmosis, Japan
Cervus nippon, Hepatitis E, Japan
Cervus nippon, Onchocerciasis - zoonotic, Japan
Cervus nippon, Anaplasmosis, Poland
Cervus nippon, Babesiosis, Japan
Cervus nippon, Campylobacteriosis, Japan
Cervus nippon, Cryptosporidiosis, Japan
Cervus nippon, Ehrlichiosis - human monocytic, Japan
Cervus nippon, Escherichia coli diarrhea, Japan
Cervus nippon, Fascioliasis, Austria
Cervus nippon, Lyme disease, China
Cervus nippon, Microsporidiosis, China
Cervus nippon, Paragonimiasis, Worldwide
Cervus nippon, Relapsing fever, Japan
Cervus nippon, Salmonellosis, Japan
Cervus nippon, Sarcocystosis, Austria
Cervus nippon, Toxoplasmosis, China
Cervus nippon, Toxoplasmosis, Japan
Chaetomys subspinosus, Toxoplasmosis, Worldwide
Chaetomys subspinosus, Toxoplasmosis, Brazil
Chaetophractus vellerosus, Trypanosomiasis - American, Argentina
Chaetophractus villosus, Toxoplasmosis, Argentina
Chaetophractus villosus, Brucellosis, Worldwide
Chaetophractus villosus, Brucellosis, Argentina
Chaetophractus villosus, Leptospirosis, Worldwide
Chaetophractus villosus, Leptospirosis, Argentina
Chaetophractus villosus, Toxoplasmosis, Worldwide
Chinchilla chinchilla, Cryptosporidiosis, China
Chinchilla chinchilla, Echinococcosis - multilocular, Switzerland
Chinchilla chinchilla, Giardiasis, Belgium
Chinchilla chinchilla, Giardiasis, China
Chinchilla chinchilla, Giardiasis, Italy
Chinchilla chinchilla, Microsporidiosis, China
Chinchilla chinchilla, Dermatophytosis, Germany
Chinchilla lanigera, Cryptosporidiosis, China
Chinchilla lanigera, Giardiasis, Belgium
Chinchilla lanigera, Giardiasis, China
Chinchilla lanigera, Giardiasis, Italy
Chinchilla lanigera, Microsporidiosis, China
Chinchilla lanigera, Cryptosporidiosis, Czech Republic
Chinchilla lanigera, Cryptosporidiosis, Poland
Chinchilla lanigera, Toxoplasmosis, Canada
Chionomys roberti, Lymphocytic choriomeningitis, Worldwide
Chlorocebus aethiops, Leishmaniasis - cutaneous, Kenya
Chlorocebus aethiops, Tularemia, Hungary
Chlorocebus aethiops, Yersiniosis, St. Kitts and Nevis
Chlorocebus pygerythrus, Parainfluenza virus infection, Worldwide
Chlorocebus pygerythrus, Parainfluenza virus infection, Zambia
Chlorocebus pygerythrus, Tuberculosis, South Africa
Chlorocebus sabaeus, Toxoplasmosis, St. Kitts and Nevis
Chlorocebus sabaeus, Yersiniosis, St. Kitts and Nevis
Choloepus didactylus, Leishmaniasis - cutaneous, Brazil
Choloepus didactylus, Leishmaniasis - cutaneous, French Guiana
Choloepus didactylus, Leishmaniasis - mucocutaneous, Worldwide
Choloepus didactylus, Leishmaniasis - mucocutaneous, French Guiana
Choloepus didactylus, Mayaro, French Guiana
Choloepus didactylus, Yellow fever, French Guiana
Choloepus hoffmanni, Leishmaniasis - cutaneous, Colombia
Choloepus hoffmanni, Leishmaniasis - cutaneous, Costa Rica
Choloepus hoffmanni, Leishmaniasis - cutaneous, Panama
Choloepus hoffmanni, Leishmaniasis - mucocutaneous, Costa Rica
Choloepus hoffmanni, Leishmaniasis - mucocutaneous, Panama
Choloepus hoffmanni, Phleboviruses - New World, Panama
Chrysocyon brachyurus, Brucellosis, Brazil
Chrysocyon brachyurus, Dirofilariasis, Bolivia
Chrysocyon brachyurus, Leptospirosis, Bolivia
Chrysocyon brachyurus, Leptospirosis, Brazil
Chrysocyon brachyurus, Rabies, Bolivia
Chrysocyon brachyurus, Toxoplasmosis, Bolivia
Chrysocyon brachyurus, Toxoplasmosis, Brazil
Civettictis civetta, Rabies, Tanzania
Coendou prehensilis, Leishmaniasis - visceral, Bolivia
Coendou prehensilis, Mayaro, French Guiana
Coleura afra, Bartonellosis - other systemic, Kenya
Colobus guereza, Listeriosis, Kenya
Conepatus chinga, Leptospirosis, Argentina
Connochaetes taurinus, Anthrax, Namibia
Connochaetes taurinus, Brucellosis, Kenya
Cricetomys emini, Monkeypox, United States
Cricetomys gambianus, Bartonellosis - other systemic, Uganda
Cricetomys gambianus, Leptospirosis, Tanzania
Cricetomys gambianus, Trypanosomiasis - African, Cameroon
Cricetulus barabensis, Severe fever with thrombocytopenia syndrome, China
Cricetus cricetus, Leptospirosis, Slovakia
Cricetus cricetus, Tularemia, Slovakia
Crocidura dsinezumi, Babesiosis, Japan
Crocidura gmelini, Echinococcosis - multilocular, Iran
Crocidura hirta, Hantaviruses - Old World, South Africa
Crocidura horsfieldii, Babesiosis, Taiwan
Crocidura lasiura, Echinostomiasis, Republic of Korea
Crocidura lasiura, Hantaviruses - Old World, Republic of Korea
Crocidura lasiura, Typhus - endemic, Republic of Korea
Crocidura leucodon, Borna virus encephalitis, Germany
Crocidura russula, Crimean-Congo hemorrhagic fever, Worldwide
Crocidura russula, Crimean-Congo hemorrhagic fever, France
Crocidura russula, Toxoplasmosis, Netherlands
Crocuta crocuta, Dipylidiasis, Tanzania
Crocuta crocuta, Echinococcosis - unilocular, South Africa
Crocuta crocuta, Rabies, Kenya
Crocuta crocuta, Rabies, Tanzania
Crocuta crocuta, Rabies, Zambia
Crocuta crocuta, Trypanosomiasis - African, Worldwide
Crossarchus obscurus, Paragonimiasis, Worldwide
Crossarchus obscurus, Paragonimiasis, Ivory Coast
Cryptoprocta ferox, Toxoplasmosis, Worldwide
Cryptoprocta ferox, Toxoplasmosis, Madagascar
Cryptoprocta ferox, Toxoplasmosis, Spain
Ctenodactylus gundi, Leishmaniasis - cutaneous, Tunisia
Ctenodactylus gundi, Leishmaniasis - cutaneous, Worldwide
Cuniculus paca, Echinococcosis - American polycystic, Argentina
Cuniculus paca, Echinococcosis - American polycystic, Bolivia
Cuniculus paca, Echinococcosis - American polycystic, Brazil
Cuniculus paca, Echinococcosis - American polycystic, Colombia
Cuniculus paca, Echinococcosis - American polycystic, Peru
Cynictis penicillata, Rabies, South Africa
Cynomys ludovicianus, Bartonellosis - other systemic, United States
Cynomys ludovicianus, Cryptosporidiosis, United States
Cynomys ludovicianus, Giardiasis, United States
Cynomys ludovicianus, Leptospirosis, Mexico
Cynomys ludovicianus, Lymphocytic choriomeningitis, Ireland
Cynomys ludovicianus, Lymphocytic choriomeningitis, United Kingdom
Cynomys ludovicianus, Plague, United States
Cynomys ludovicianus, Tularemia, United States
Cynopterus brachyotis, Nipah virus infection, Worldwide
Cynopterus brachyotis, Ebola, Philippines
Cynopterus brachyotis, Nipah virus infection, Indonesia
Cynopterus brachyotis, Nipah virus infection, Malaysia
Cynopterus sphinx, Nipah virus infection, Vietnam
Cynopterus sphinx, SARS, China
Cynopterus sphinx, Toxoplasmosis, China
Cystophora cristata, Cryptosporidiosis, Canada
Cystophora cristata, Giardiasis, Canada
Cystophora cristata, Toxoplasmosis, Worldwide
Dama dama, Anaplasmosis, Germany
Dama dama, Anaplasmosis, Italy
Dama dama, Anaplasmosis, Poland
Dama dama, Babesiosis, Germany
Dama dama, Brucellosis, Spain
Dama dama, Fascioliasis, Austria
Dama dama, Hepatitis E, Poland
Dama dama, Leptospirosis, Spain
Dama dama, Listeriosis, Denmark
Dama dama, Q-fever, Spain
Dama dama, Toxoplasmosis, Belgium
Dama dama, Toxoplasmosis, Spain
Dama dama, Tuberculosis, Italy
Dama dama, Yersiniosis, Canada
Dasyprocta azarae, Echinococcosis - American polycystic, Argentina
Dasyprocta leporina, Dengue, French Guiana
Dasyprocta leporina, Echinococcosis - American polycystic, Brazil
Dasyprocta leporina, Leishmaniasis - cutaneous, Brazil
Dasyprocta leporina, Mayaro, French Guiana
Dasyprocta leporina, Yellow fever, French Guiana
Dasyprocta prymnolopha, Leishmaniasis - cutaneous, Worldwide
Dasyprocta punctata, Trypanosomiasis - American, Worldwide
Dasyprocta punctata, Trypanosomiasis - American, Panama
Dasypus novemcinctus, Trypanosomiasis - American, Argentina
Dasypus novemcinctus, Trypanosomiasis - American, Venezuela
Dasypus novemcinctus, Angiostrongyliasis, United States
Dasypus novemcinctus, Coccidioidomycosis, Brazil
Dasypus novemcinctus, Leishmaniasis - cutaneous, Worldwide
Dasypus novemcinctus, Leprosy, Brazil
Dasypus novemcinctus, Leprosy, Colombia
Dasypus novemcinctus, Leptospirosis, Brazil
Dasypus novemcinctus, Mayaro, French Guiana
Dasypus novemcinctus, Paracoccidioidomycosis, Brazil
Dasypus novemcinctus, Paracoccidioidomycosis, Colombia
Dasypus novemcinctus, Rabies, United States
Dasypus novemcinctus, St. Louis encephalitis, United States
Dasypus novemcinctus, Toxoplasmosis, Brazil
Dasypus novemcinctus, Trypanosomiasis - American, Worldwide
Dasypus novemcinctus, Trypanosomiasis - American, French Guiana
Dasypus novemcinctus, Trypanosomiasis - American, Panama
Dasyurus maculatus, Toxoplasmosis, Worldwide
Dasyurus maculatus, Toxoplasmosis, Australia
Delphinus delphis, Cryptosporidiosis, Spain
Delphinus delphis, Giardiasis, Worldwide
Delphinus delphis, Giardiasis, Spain
Desmodus rotundus, Rabies, Brazil
Desmodus rotundus, Leptospirosis, Brazil
Desmodus rotundus, Rabies, Argentina
Desmodus rotundus, Rabies, Bolivia
Desmodus rotundus, Rabies, Colombia
Desmodus rotundus, Rabies, Costa Rica
Desmodus rotundus, Rabies, Ecuador
Desmodus rotundus, Rabies, Mexico
Desmodus rotundus, Rabies, Panama
Desmodus rotundus, Rabies, Trinidad and Tobago
Desmodus rotundus, Rabies, Uruguay
Desmodus rotundus, Toxoplasmosis, Brazil
Desmodus rotundus, Trypanosomiasis - American, Worldwide
Desmodus rotundus, Trypanosomiasis - American, Argentina
Desmodus rotundus, Trypanosomiasis - American, Panama
Diceros bicornis, Brucellosis, Kenya
Diceros bicornis, Brucellosis, Namibia
Diceros bicornis, Brucellosis, South Africa
Diceros bicornis, Brucellosis, Zimbabwe
Diceros bicornis, Coccidioidomycosis, Worldwide
Diceros bicornis, Crimean-Congo hemorrhagic fever, South Africa
Diceros bicornis, Crimean-Congo hemorrhagic fever, Zimbabwe
Diceros bicornis, Rift Valley fever, Kenya
Diceros bicornis, Rift Valley fever, Namibia
Diceros bicornis, Rift Valley fever, South Africa
Diceros bicornis, Rift Valley fever, Zimbabwe
Diceros bicornis, Tuberculosis, South Africa
Diceros bicornis, Tuberculosis, United States
Didelphis albiventris, Leishmaniasis - cutaneous, Worldwide
Didelphis albiventris, Leishmaniasis - cutaneous, Brazil
Didelphis albiventris, Leishmaniasis - cutaneous, Peru
Didelphis albiventris, Trypanosomiasis - American, Argentina
Didelphis albiventris, Leishmaniasis - mucocutaneous, Brazil
Didelphis albiventris, Leishmaniasis - visceral, Worldwide
Didelphis albiventris, Leptospirosis, Brazil
Didelphis albiventris, Mayaro, French Guiana
Didelphis aurita, Hantavirus pulmonary syndrome, Brazil
Didelphis marsupialis, Leishmaniasis - cutaneous, Worldwide
Didelphis marsupialis, Trypanosomiasis - American, Colombia
Didelphis marsupialis, Rickettsia felis infection,
Didelphis marsupialis, Leishmaniasis - cutaneous, Colombia
Didelphis marsupialis, Leishmaniasis - cutaneous, French Guiana
Didelphis marsupialis, Leishmaniasis - mucocutaneous, Worldwide
Didelphis marsupialis, Leishmaniasis - mucocutaneous, French Guiana
Didelphis marsupialis, Leishmaniasis - visceral, Worldwide
Didelphis marsupialis, Leishmaniasis - visceral, Colombia
Didelphis marsupialis, Mayaro, French Guiana
Didelphis marsupialis, Phleboviruses - New World, Colombia
Didelphis marsupialis, Rickettsia felis infection, Mexico
Didelphis marsupialis, St. Louis encephalitis, French Guiana
Didelphis marsupialis, Toxoplasmosis, Brazil
Didelphis marsupialis, Trypanosomiasis - American, Worldwide
Didelphis marsupialis, Trypanosomiasis - American, Belize
Didelphis marsupialis, Trypanosomiasis - American, Ecuador
Didelphis marsupialis, Trypanosomiasis - American, French Guiana
Didelphis marsupialis, Trypanosomiasis - American, Panama
Didelphis marsupialis, Trypanosomiasis - American, Venezuela
Didelphis marsupialis, Venezuelan equine encephalitis, Panama
Didelphis virginiana, Toxoplasmosis, United States
Didelphis virginiana, Trypanosomiasis - American, United States
Didelphis virginiana, Anaplasmosis, Worldwide
Didelphis virginiana, Angiostrongyliasis, United States
Didelphis virginiana, Rickettsia felis infection, Mexico
Didelphis virginiana, Rickettsia felis infection, United States
Didelphis virginiana, Toxoplasmosis, Worldwide
Didelphis virginiana, Trypanosomiasis - American, Mexico
Didelphis virginiana, Typhus - endemic, United States
Didelphis virginiana, West Nile fever, Worldwide
Diphylla ecaudata, Hantavirus pulmonary syndrome, Brazil
Diphylla ecaudata, Rabies, Brazil
Diplomys labilis, Trypanosomiasis - American, Worldwide
Diplomys labilis, Trypanosomiasis - American, Panama
Diplothrix legata, Angiostrongyliasis, Japan
Dipodillus campestris, Relapsing fever, Libya
Dolichotis patagonum, Histoplasmosis, Mexico
Dolichotis patagonum, Toxoplasmosis, Worldwide
Dolichotis patagonum, Vaccinia and cowpox, Worldwide
Dolichotis patagonum, Vaccinia and cowpox, Netherlands
Eidolon dupreanum, Hendra virus disease, Worldwide
Eidolon dupreanum, Hendra virus disease, Madagascar
Eidolon dupreanum, Nipah virus infection, Worldwide
Eidolon dupreanum, Nipah virus infection, Madagascar
Eidolon dupreanum, Rabies, Madagascar
Eidolon helvum, Bartonellosis - other systemic, Kenya
Eidolon helvum, Ebola, Worldwide
Eidolon helvum, Ebola, Ghana
Eidolon helvum, Ebola, Zambia
Eidolon helvum, Hendra virus disease, Ghana
Eidolon helvum, Leptospirosis, Democratic Rep. of Congo
Eidolon helvum, Leptospirosis, Zambia
Eidolon helvum, Nipah virus infection, Ghana
Eidolon helvum, Rabies, Ghana
Eidolon helvum, Rabies, Kenya
Eidolon helvum, Rabies, Nigeria
Eira barbara, Mayaro, French Guiana
Eira barbara, Yellow fever, French Guiana
Elaphurus davidianus, Anaplasmosis, China
Elephantulus myurus, Hantaviruses - Old World, South Africa
Elephas maximus, Oesophagostomiasis, Worldwide
Elephas maximus, Oesophagostomiasis, Thailand
Elephas maximus, Tuberculosis, United States
Eliomys quercinus, Lyme disease, Worldwide
Eliomys quercinus, Lyme disease, Czech Republic
Eliomys quercinus, Lyme disease, Germany
Eliomys quercinus, Lyme disease, Hungary
Ellobius tancrei, Echinococcosis - multilocular, Kyrgyzstan
Emballonura alecto, Ebola, Philippines
Enhydra lutris, Campylobacteriosis, United States
Enhydra lutris, Coccidioidomycosis, Worldwide
Enhydra lutris, Histoplasmosis, Worldwide
Enhydra lutris, Histoplasmosis, Japan
Enhydra lutris, Histoplasmosis, United States
Enhydra lutris, Salmonellosis, United States
Enhydra lutris, Vibrio parahaemolyticus infection, United States
Eonycteris spelaea, Ebola, Philippines
Eonycteris spelaea, Nipah virus infection, Worldwide
Eonycteris spelaea, Nipah virus infection, Malaysia
Eonycteris spelaea, Rabies, Thailand
Eonycteris spelaea, Rabies, Vietnam
Eothenomys melanogaster, Bartonellosis - other systemic, China
Epomophorus gambianus, Ebola, Worldwide
Epomophorus gambianus, Ebola, Ghana
Epomophorus gambianus, Rabies, Ghana
Epomophorus gambianus, Rabies, Nigeria
Epomophorus wahlbergi, Rabies, South Africa
Epomops buettikoferi, Rabies, Ghana
Epomops franqueti, Ebola, Worldwide
Epomops franqueti, Ebola, Congo
Epomops franqueti, Ebola, Gabon
Eptesicus brasiliensis, Rabies, Brazil
Eptesicus fuscus, Rabies, United States
Eptesicus fuscus, Rabies, Canada
Eptesicus fuscus, Relapsing fever, United States
Eptesicus fuscus, West Nile fever, United States
Eptesicus serotinus, Rabies, France
Eptesicus serotinus, Rabies, Belgium
Eptesicus serotinus, Rabies, Germany
Eptesicus serotinus, Rabies, Netherlands
Eptesicus serotinus, Rabies, Spain
Eptesicus serotinus, Rabies, Switzerland
Eptesicus serotinus, Rabies, United Kingdom
Equus asinus, Leishmaniasis - mucocutaneous, Worldwide
Equus asinus, Anthrax, Kenya
Equus asinus, Echinococcosis - unilocular, Jordan
Equus asinus, Giardiasis, China
Equus asinus, Leishmaniasis - cutaneous, Venezuela
Equus asinus, Toxoplasmosis, Italy
Equus asinus, Toxoplasmosis, United States (Synonym: U.S.A.)
Equus caballus, Leishmaniasis - mucocutaneous, Worldwide
Equus caballus, Ross River disease, Worldwide
Equus caballus, Toxoplasmosis, Brazil
Equus caballus, West Nile fever, United States
Equus grevyi, Anthrax, Kenya
Erethizon dorsatum, Baylisascariasis, Worldwide
Erethizon dorsatum, Baylisascariasis, Canada
Erethizon dorsatum, Baylisascariasis, United States
Erethizon dorsatum, Capillariasis - extraintestinal, United States
Erethizon dorsatum, Cryptosporidiosis, United States
Erethizon dorsatum, Onchocerciasis - zoonotic, Worldwide
Erethizon dorsatum, Onchocerciasis - zoonotic, United States
Erignathus barbatus, Toxoplasmosis, Worldwide
Erinaceus concolor, Bartonellosis - other systemic, Israel
Erinaceus concolor, Leishmaniasis - cutaneous, Israel
Erinaceus europaeus, Anaplasmosis, Germany
